Country,2005 Sales,2006 Sales,2007 Sales,2008 Sales,2009 Sales,2010 Sales,2011 Sales,2012 Sales,2013 Sales,2014 Sales,2015 Sales,2016 Sales,2017 Sales,2018 Sales,2019 Sales,2020 Sales,2021 Sales,2022 Sales,Total Sales,Average Sales,Growth 2005-2006,Growth 2006-2007,Growth 2007-2008,Growth 2008-2009,Growth 2009-2010,Growth 2010-2011,Growth 2011-2012,Growth 2012-2013,Growth 2013-2014,Growth 2014-2015,Growth 2015-2016,Growth 2016-2017,Growth 2017-2018,Growth 2018-2019,Growth 2019-2020,Growth 2020-2021,Growth 2021-2022
Kazakhstan,39800.0,39000.0,39400.0,39000.0,40000.0,24000.0,38348.0,86959.0,153664.0,151424.0,81500.0,86707.0,41915.0,52836.0,77324.0,100595.0,0.0,97169.0,1189641.0,66091.16666666667,-2.0100502512562812,1.0256410256410255,-1.015228426395939,2.564102564102564,-40.0,59.78333333333333,126.76280379680817,76.70856380593153,-1.4577259475218658,-46.17762045646661,6.388957055214724,-51.65903560266184,26.055111535249907,46.347187523658114,30.095442553411615,-100.0,9716900.0
Kuwait,50000.0,65000.0,70000.0,80000.0,90000.0,90000.0,95000.0,116500.0,125000.0,126300.0,124200.0,95400.0,91251.0,91223.0,98454.0,72648.0,83460.0,93465.0,1657901.0,92105.61111111111,30.0,7.6923076923076925,14.285714285714285,12.5,0.0,5.555555555555555,22.63157894736842,7.296137339055794,1.04,-1.66270783847981,-23.18840579710145,-4.349056603773585,-0.030684595237312467,7.92672900474661,-26.21122554695594,14.882722167162207,11.987778576563624
Finland,148161.0,145700.0,125608.0,139669.0,90574.0,111968.0,126123.0,111251.0,103455.0,106237.0,108819.0,118991.0,120480.0,120480.0,114202.0,96392.0,98481.0,81674.0,2068265.0,114903.61111111111,-1.6610309055689418,-13.789979409746053,11.194350678300745,-35.15096406503949,23.62046503411575,12.642004858531008,-11.791663693378686,-7.007577459977887,2.689091875694747,2.4304150154842477,9.347632306858177,1.2513551445067275,0.0,-5.21082337317397,-15.595173464562793,2.1671922981160265,-17.06623612676557
Slovakia,56916.0,59084.0,59700.0,70040.0,74717.0,64033.0,68203.0,69268.0,65998.0,72237.0,77968.0,88165.0,96105.0,98080.0,101568.0,76305.0,75700.0,78841.0,1352928.0,75162.66666666667,3.8091222151943214,1.0425834405253538,17.31993299832496,6.6776127926898905,-14.299289318361282,6.512267112270235,1.5615148893743678,-4.720794594906739,9.453316767174764,7.933607431094868,13.078442437923252,9.0058413202518,2.055043962332865,3.556280587275693,-24.872991493383743,-0.7928707162047047,4.1492734478203435
Croatia,70541.0,78775.0,82664.0,88265.0,44918.0,38587.0,41561.0,31360.0,27802.0,33962.0,35715.0,44106.0,50769.0,60041.0,62977.0,36057.0,44929.0,42955.0,915984.0,50888.0,11.672644277795891,4.936845445890194,6.7756217942514265,-49.110066277686514,-14.094572331804622,7.707258921398398,-24.54464522027863,-11.345663265306122,22.15667937558449,5.161651257287557,23.494330113397734,15.10678819208271,18.263113317181745,4.889991838910078,-42.74576432665894,24.6054857586599,-4.393598789200738
Ukraine,258395.0,361549.0,500357.0,599985.0,170085.0,169540.0,207453.0,237602.0,213322.0,97020.0,46546.0,65562.0,82330.0,81877.0,88437.0,85450.0,103262.0,37891.0,3406663.0,189259.05555555556,39.921051103930026,38.39258302470758,19.911383272343546,-71.65179129478237,-0.3204280212834759,22.362274389524597,14.532930350489027,-10.218769202279441,-54.51945884625121,-52.02432488146774,40.85420873974133,25.575790854458376,-0.5502247054536621,8.012018027040561,-3.3775455974309394,20.844938560561733,-63.30595959791599
Bulgaria,25956.0,36455.0,43521.0,45143.0,22869.0,16257.0,19250.0,19419.0,19352.0,23500.0,23500.0,26370.0,33265.0,37506.0,35371.0,22368.0,24537.0,28684.0,503323.0,27962.38888888889,40.44922175990137,19.382800713208066,3.7269364214976672,-49.34098309815475,-28.91250163977437,18.410530848249984,0.8779220779220779,-0.3450229157011174,21.434477056634975,0.0,12.212765957446809,26.14713689799014,12.749135728242896,-5.692422545726017,-36.76175397924853,9.696888412017167,16.901006643028897
Albania,800.0,800.0,1600.0,1600.0,1000.0,1600.0,2100.0,2300.0,2300.0,2500.0,2500.0,2500.0,1370.0,2175.0,3005.0,0.0,0.0,0.0,28150.0,1563.888888888889,0.0,100.0,0.0,-37.5,60.0,31.25,9.523809523809524,0.0,8.695652173913043,0.0,0.0,-45.2,58.75912408759124,38.160919540229884,-100.0,0.0,0.0
Algeria,71046.0,81803.0,97239.0,111753.0,131259.0,97765.0,165415.0,188990.0,222710.0,178200.0,177517.0,85300.0,97983.0,123698.0,118689.0,0.0,0.0,0.0,1949367.0,108298.16666666667,15.140894631647104,18.869723604268792,14.92610989417826,17.454564978121393,-25.51748832461012,69.19654273001585,14.252032766073212,17.842213873749934,-19.985631538772395,-0.38327721661055,-51.94826410991623,14.868698710433764,26.244348509435312,-4.049378324629339,-100.0,0.0,0.0
Angola,6000.0,8000.0,3500.0,3500.0,10000.0,20000.0,10000.0,17000.0,20000.0,24000.0,14700.0,5600.0,2875.0,1825.0,2080.0,0.0,0.0,0.0,149080.0,8282.222222222223,33.33333333333333,-56.25,0.0,185.71428571428572,100.0,-50.0,70.0,17.647058823529413,20.0,-38.75,-61.904761904761905,-48.660714285714285,-36.52173913043478,13.972602739726028,-100.0,0.0,0.0
Armenia,11000.0,12000.0,6000.0,4000.0,4000.0,4000.0,4000.0,5000.0,5000.0,5200.0,2300.0,2500.0,2200.0,1200.0,970.0,0.0,0.0,0.0,69370.0,3853.8888888888887,9.090909090909092,-50.0,-33.33333333333333,0.0,0.0,0.0,25.0,0.0,4.0,-55.769230769230774,8.695652173913043,-12.0,-45.45454545454545,-19.166666666666668,-100.0,0.0,0.0
Azerbaijan,12100.0,13000.0,15000.0,15000.0,10000.0,13000.0,10000.0,14000.0,21000.0,23300.0,9100.0,4300.0,1700.0,3200.0,6046.0,0.0,0.0,0.0,170746.0,9485.888888888889,7.43801652892562,15.384615384615385,0.0,-33.33333333333333,30.0,-23.076923076923077,40.0,50.0,10.952380952380953,-60.94420600858369,-52.74725274725275,-60.46511627906976,88.23529411764706,88.9375,-100.0,0.0,0.0
Bahamas,2500.0,2000.0,2000.0,2000.0,3500.0,2000.0,2000.0,2500.0,2000.0,1600.0,2800.0,2700.0,1332.0,1332.0,1332.0,0.0,0.0,0.0,31596.0,1755.3333333333333,-20.0,0.0,0.0,75.0,-42.857142857142854,0.0,25.0,-20.0,-20.0,75.0,-3.571428571428571,-50.66666666666667,0.0,0.0,-100.0,0.0,0.0
Bahrain,18000.0,18000.0,20000.0,30000.0,28000.0,29000.0,26000.0,40000.0,43500.0,49600.0,47700.0,39200.0,32439.0,31855.0,26372.0,0.0,0.0,0.0,479666.0,26648.11111111111,0.0,11.11111111111111,50.0,-6.666666666666667,3.571428571428571,-10.344827586206897,53.84615384615385,8.75,14.022988505747128,-3.8306451612903225,-17.81970649895178,-17.247448979591837,-1.8003021054903048,-17.212368544969394,-100.0,0.0,0.0
Bangladesh,6500.0,9000.0,12000.0,17000.0,21500.0,20700.0,20800.0,24600.0,24000.0,29300.0,28500.0,15400.0,2500.0,2750.0,3000.0,0.0,0.0,0.0,237550.0,13197.222222222223,38.46153846153847,33.33333333333333,41.66666666666667,26.47058823529412,-3.7209302325581395,0.4830917874396135,18.269230769230766,-2.4390243902439024,22.083333333333332,-2.7303754266211606,-45.96491228070175,-83.76623376623377,10.0,9.090909090909092,-100.0,0.0,0.0
Belarus,9000.0,13000.0,20000.0,22000.0,12000.0,15000.0,15000.0,20000.0,19600.0,22300.0,22400.0,20200.0,30659.0,48315.0,56592.0,0.0,0.0,0.0,346066.0,19225.88888888889,44.44444444444444,53.84615384615385,10.0,-45.45454545454545,25.0,0.0,33.33333333333333,-2.0,13.77551020408163,0.4484304932735426,-9.821428571428571,51.77722772277228,57.58831012100851,17.131325675256132,-100.0,0.0,0.0
Belize,100.0,200.0,100.0,200.0,150.0,100.0,100.0,200.0,200.0,200.0,400.0,400.0,374.0,348.0,348.0,0.0,0.0,0.0,3420.0,190.0,100.0,-50.0,100.0,-25.0,-33.33333333333333,0.0,100.0,0.0,0.0,100.0,0.0,-6.5,-6.951871657754011,0.0,-100.0,0.0,0.0
Bolivia,1000.0,1500.0,1500.0,1500.0,1000.0,8000.0,9500.0,14000.0,13900.0,18500.0,12800.0,16900.0,21807.0,22612.0,20319.0,0.0,0.0,0.0,164838.0,9157.666666666666,50.0,0.0,0.0,-33.33333333333333,700.0,18.75,47.368421052631575,-0.7142857142857143,33.093525179856115,-30.810810810810814,32.03125,29.035502958579883,3.691475214380704,-10.140633292057315,-100.0,0.0,0.0
Bosnia & Herz.,10000.0,10000.0,15000.0,13000.0,12000.0,10000.0,10000.0,10000.0,9800.0,8900.0,8700.0,9400.0,21807.0,22612.0,10038.0,0.0,0.0,0.0,181257.0,10069.833333333334,0.0,50.0,-13.333333333333334,-7.6923076923076925,-16.666666666666664,0.0,0.0,-2.0,-9.183673469387756,-2.247191011235955,8.045977011494253,131.98936170212764,3.691475214380704,-55.607641960021226,-100.0,0.0,0.0
Botswana,12905.0,13073.0,16538.0,20037.0,19354.0,20972.0,25204.0,31471.0,31122.0,26500.0,3400.0,3500.0,3500.0,3531.0,1050.0,0.0,0.0,0.0,232157.0,12897.611111111111,1.3018209996125532,26.5050103266274,21.157334623291813,-3.4086939162549283,8.360028934587167,20.179286667938204,24.86510077765434,-1.1089574528931396,-14.851230640704324,-87.16981132075472,2.941176470588235,0.0,0.8857142857142857,-70.26338147833475,-100.0,0.0,0.0
Brunei,15000.0,15000.0,10000.0,15000.0,10000.0,10000.0,15000.0,15000.0,14700.0,18100.0,13900.0,13400.0,12052.0,12200.0,10949.0,0.0,0.0,0.0,200301.0,11127.833333333334,0.0,-33.33333333333333,50.0,-33.33333333333333,0.0,50.0,0.0,-2.0,23.12925170068027,-23.204419889502763,-3.597122302158273,-10.059701492537314,1.228011948224361,-10.254098360655737,-100.0,0.0,0.0
Burkina Faso,500.0,500.0,500.0,600.0,550.0,700.0,500.0,500.0,700.0,700.0,1100.0,1800.0,376.0,537.0,537.0,0.0,0.0,0.0,10100.0,561.1111111111111,0.0,0.0,20.0,-8.333333333333332,27.27272727272727,-28.57142857142857,0.0,40.0,0.0,57.14285714285714,63.63636363636363,-79.11111111111111,42.819148936170215,0.0,-100.0,0.0,0.0
Burma,1000.0,1000.0,1000.0,1200.0,1500.0,1800.0,1800.0,2100.0,2000.0,1000.0,1000.0,1300.0,2113.0,4531.0,7167.0,0.0,0.0,0.0,30511.0,1695.0555555555557,0.0,0.0,20.0,25.0,20.0,0.0,16.666666666666664,-4.761904761904762,-50.0,0.0,30.0,62.53846153846154,114.43445338381449,58.17700286912382,-100.0,0.0,0.0
Burundi,500.0,500.0,600.0,700.0,700.0,300.0,200.0,210.0,210.0,200.0,200.0,400.0,14.0,10.0,10.0,0.0,0.0,0.0,4754.0,264.1111111111111,0.0,20.0,16.666666666666664,0.0,-57.14285714285714,-33.33333333333333,5.0,0.0,-4.761904761904762,0.0,100.0,-96.5,-28.57142857142857,0.0,-100.0,0.0,0.0
Cambodia,1000.0,1000.0,1500.0,1500.0,1500.0,1500.0,2000.0,2000.0,2000.0,2400.0,1000.0,800.0,838.0,811.0,1275.0,0.0,0.0,0.0,21124.0,1173.5555555555557,0.0,50.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,20.0,-58.333333333333336,-20.0,4.75,-3.221957040572793,57.21331689272503,-100.0,0.0,0.0
Cameroon,1300.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1900.0,2400.0,2300.0,1700.0,1900.0,1538.0,1529.0,1529.0,0.0,0.0,0.0,24496.0,1360.888888888889,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,35.714285714285715,26.31578947368421,-4.166666666666666,-26.08695652173913,11.76470588235294,-19.05263157894737,-0.5851755526657998,0.0,-100.0,0.0,0.0
Costa Rica,13000.0,15000.0,13000.0,15000.0,12000.0,20000.0,30000.0,30000.0,29800.0,35200.0,41800.0,48300.0,41330.0,33352.0,30825.0,0.0,0.0,0.0,408607.0,22700.38888888889,15.384615384615385,-13.333333333333334,15.384615384615385,-20.0,66.66666666666666,50.0,0.0,-0.6666666666666667,18.120805369127517,18.75,15.550239234449762,-14.43064182194617,-19.303169610452457,-7.576757016071001,-100.0,0.0,0.0
Cuba,2000.0,2000.0,3000.0,3000.0,1500.0,2000.0,3000.0,4000.0,4000.0,4000.0,4000.0,5900.0,4386.0,4470.0,2280.0,0.0,0.0,0.0,49536.0,2752.0,0.0,50.0,0.0,-50.0,33.33333333333333,50.0,33.33333333333333,0.0,0.0,0.0,47.5,-25.661016949152543,1.915184678522572,-48.99328859060403,-100.0,0.0,0.0
Cyprus,17687.0,18639.0,22878.0,22241.0,14981.0,14088.0,13480.0,10123.0,7000.0,8276.0,10344.0,12643.0,13127.0,13135.0,12438.0,0.0,0.0,0.0,211080.0,11726.666666666666,5.382484310510544,22.742636407532594,-2.784334294955853,-32.64241715750191,-5.960883786129097,-4.315729699034639,-24.90356083086053,-30.850538377951196,18.228571428571428,24.9879168680522,22.225444702242847,3.828205331013209,0.06094309438561743,-5.306433193757138,-100.0,0.0,0.0
Domin. Rep.,16000.0,16000.0,18000.0,20000.0,8000.0,15000.0,15000.0,15000.0,14900.0,17400.0,5061.0,4204.0,24.0,108.0,12606.0,0.0,0.0,0.0,177303.0,9850.166666666666,0.0,12.5,11.11111111111111,-60.0,87.5,0.0,0.0,-0.6666666666666667,16.778523489932887,-70.91379310344827,-16.933412369097017,-99.4291151284491,350.0,11572.222222222223,-100.0,0.0,0.0
Dr Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1700.0,245.0,309.0,346.0,0.0,0.0,0.0,4600.0,255.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-15.0,-85.58823529411764,26.122448979591837,11.974110032362459,-100.0,0.0,0.0
El Salvador,4000.0,6000.0,8000.0,10000.0,2000.0,3000.0,3000.0,5000.0,5000.0,5000.0,5400.0,4600.0,7036.0,7501.0,6400.0,0.0,0.0,0.0,81937.0,4552.055555555556,50.0,33.33333333333333,25.0,-80.0,50.0,0.0,66.66666666666666,0.0,0.0,8.0,-14.814814814814813,52.95652173913044,6.60886867538374,-14.678042927609653,-100.0,0.0,0.0
Estonia,19640.0,25363.0,30912.0,24579.0,9946.0,10295.0,17070.0,19424.0,19694.0,20969.0,20347.0,22429.0,25618.0,26297.0,32132.0,0.0,0.0,0.0,324715.0,18039.722222222223,29.139511201629325,21.878326696368728,-20.487189440993788,-59.53456202449245,3.5089483209330385,65.808644973288,13.790275336848271,1.3900329489291599,6.474053011069361,-2.9662835614478515,10.232466702708017,14.218199652235944,2.6504801311577797,22.18884283378332,-100.0,0.0,0.0
Gabon,800.0,1000.0,1200.0,2500.0,2000.0,2000.0,2000.0,3500.0,3000.0,2900.0,1700.0,1700.0,973.0,993.0,1278.0,0.0,0.0,0.0,27544.0,1530.2222222222222,25.0,20.0,108.33333333333333,-20.0,0.0,0.0,75.0,-14.285714285714285,-3.3333333333333335,-41.37931034482759,0.0,-42.76470588235294,2.055498458376156,28.700906344410875,-100.0,0.0,0.0
Georgia,1500.0,2000.0,6000.0,8000.0,1000.0,4000.0,3000.0,4000.0,4000.0,4300.0,3300.0,3400.0,2550.0,2800.0,2804.0,0.0,0.0,0.0,52654.0,2925.222222222222,33.33333333333333,200.0,33.33333333333333,-87.5,300.0,-25.0,33.33333333333333,0.0,7.5,-23.25581395348837,3.0303030303030303,-25.0,9.803921568627452,0.14285714285714285,-100.0,0.0,0.0
Ghana,2500.0,3000.0,3500.0,3500.0,4500.0,4000.0,6000.0,6500.0,6600.0,6900.0,3600.0,4200.0,4066.0,4268.0,3394.0,0.0,0.0,0.0,66528.0,3696.0,20.0,16.666666666666664,0.0,28.57142857142857,-11.11111111111111,50.0,8.333333333333332,1.5384615384615385,4.545454545454546,-47.82608695652174,16.666666666666664,-3.1904761904761907,4.968027545499262,-20.477975632614807,-100.0,0.0,0.0
Guatemala,8100.0,9400.0,12100.0,12800.0,13000.0,14100.0,15000.0,16000.0,15900.0,17300.0,18100.0,16600.0,14349.0,14360.0,13407.0,0.0,0.0,0.0,210516.0,11695.333333333334,16.049382716049383,28.723404255319153,5.785123966942149,1.5625,8.461538461538462,6.382978723404255,6.666666666666667,-0.625,8.80503144654088,4.624277456647398,-8.287292817679557,-13.560240963855422,0.0766603944525751,-6.636490250696379,-100.0,0.0,0.0
Guyana,4085.0,4071.0,4437.0,4357.0,4446.0,4393.0,4719.0,4357.0,4256.0,4248.0,4414.0,0.0,4858.0,5373.0,5450.0,0.0,0.0,0.0,63464.0,3525.777777777778,-0.3427172582619339,8.990420044215181,-1.803020058598152,2.0426899242598116,-1.1920827710301394,7.420896881402231,-7.671116762025854,-2.318108790452146,-0.18796992481203006,3.9077212806026362,-100.0,485800.0,10.601070399341292,1.4330913828401264,-100.0,0.0,0.0
Honduras,4800.0,5600.0,7100.0,8000.0,6000.0,1000.0,1000.0,1000.0,1000.0,1300.0,900.0,800.0,9766.0,10321.0,9508.0,0.0,0.0,0.0,68095.0,3783.0555555555557,16.666666666666664,26.785714285714285,12.676056338028168,-25.0,-83.33333333333334,0.0,0.0,0.0,30.0,-30.76923076923077,-11.11111111111111,1120.75,5.682981773499898,-7.877143687627168,-100.0,0.0,0.0
Hong Kong,27483.0,27877.0,33462.0,35182.0,28797.0,41638.0,44845.0,45283.0,46147.0,48500.0,44261.0,36304.0,37298.0,34596.0,29117.0,0.0,0.0,0.0,560790.0,31155.0,1.4336135065313103,20.034436991067906,5.140158986312833,-18.14848502074925,44.5914504983158,7.70209904414237,0.9766975136581559,1.9080007950003313,5.098923006912692,-8.740206185567011,-17.97745193285285,2.7379903040987217,-7.244356265751514,-15.837090993178402,-100.0,0.0,0.0
Iceland,18060.0,17129.0,15942.0,9033.0,2113.0,3106.0,5038.0,7902.0,7274.0,9536.0,14004.0,18442.0,21324.0,17976.0,11692.0,0.0,0.0,0.0,178571.0,9920.611111111111,-5.155038759689923,-6.929768229318698,-43.338351524275495,-76.60799291486771,46.99479413156649,62.20218931101095,56.847955537911865,-7.94735509997469,31.097058014847402,46.854026845637584,31.690945444158814,15.627372302353324,-15.70061902082161,-34.957721406319536,-100.0,0.0,0.0
Iran,730000.0,850000.0,900000.0,1000000.0,1100000.0,1410403.0,1452965.0,901268.0,691709.0,1106700.0,1055400.0,1320300.0,1361456.0,912563.0,51103.0,0.0,0.0,0.0,14843867.0,824659.2777777778,16.43835616438356,5.88235294117647,11.11111111111111,10.0,28.218454545454545,3.0177190490944787,-37.97042599099083,-23.251574448443748,59.99502681040727,-4.635402548116021,25.09948834565094,3.1171703400742254,-32.97153929322725,-94.40005785901904,-100.0,0.0,0.0
Iraq,2000.0,5000.0,4000.0,20000.0,35000.0,65000.0,71500.0,80000.0,78200.0,61000.0,33500.0,16000.0,16766.0,32309.0,619028.0,0.0,0.0,0.0,1139303.0,63294.61111111111,150.0,-20.0,400.0,75.0,85.71428571428571,10.0,11.888111888111888,-2.25,-21.994884910485936,-45.08196721311475,-52.23880597014925,4.7875,92.7054753668138,1815.961496796558,-100.0,0.0,0.0
Ivory Coast,2000.0,2500.0,2000.0,2500.0,3000.0,3500.0,3500.0,5000.0,4000.0,4300.0,4500.0,4300.0,5552.0,6075.0,7522.0,0.0,0.0,0.0,60249.0,3347.1666666666665,25.0,-20.0,25.0,20.0,16.666666666666664,0.0,42.857142857142854,-20.0,7.5,4.651162790697675,-4.444444444444445,29.116279069767444,9.420028818443804,23.818930041152264,-100.0,0.0,0.0
Jamaica,3000.0,3000.0,3000.0,3000.0,4000.0,2000.0,2000.0,2000.0,2000.0,2300.0,2300.0,2000.0,1887.0,5232.0,5232.0,0.0,0.0,0.0,42951.0,2386.1666666666665,0.0,0.0,0.0,33.33333333333333,-50.0,0.0,0.0,0.0,15.0,0.0,-13.043478260869565,-5.65,177.26550079491255,0.0,-100.0,0.0,0.0
Jordan,10000.0,5000.0,5000.0,9000.0,10500.0,10000.0,11000.0,11500.0,14500.0,15700.0,14700.0,12400.0,12780.0,13166.0,14000.0,0.0,106304.0,0.0,275550.0,15308.333333333334,-50.0,0.0,80.0,16.666666666666664,-4.761904761904762,10.0,4.545454545454546,26.08695652173913,8.275862068965518,-6.369426751592357,-15.646258503401361,3.064516129032258,3.020344287949922,6.3344979492632545,-100.0,10630400.0,-100.0
Kenya,2000.0,3000.0,2000.0,2000.0,5000.0,4000.0,4000.0,2000.0,2500.0,3000.0,2900.0,2400.0,2124.0,2861.0,2307.0,0.0,0.0,0.0,42092.0,2338.4444444444443,50.0,-33.33333333333333,0.0,150.0,-20.0,0.0,-50.0,25.0,20.0,-3.3333333333333335,-17.24137931034483,-11.5,34.69868173258004,-19.363858790632644,-100.0,0.0,0.0
Kyrgyzstan,5000.0,5000.0,5000.0,4000.0,4500.0,4000.0,5000.0,4000.0,4000.0,4000.0,4000.0,1800.0,2000.0,2100.0,1348.0,0.0,0.0,0.0,55748.0,3097.1111111111113,0.0,0.0,-20.0,12.5,-11.11111111111111,25.0,-20.0,0.0,0.0,0.0,-55.00000000000001,11.11111111111111,5.0,-35.80952380952381,-100.0,0.0,0.0
Laos,1000.0,1000.0,1500.0,2000.0,3000.0,4000.0,4000.0,5000.0,6000.0,9800.0,5600.0,4200.0,3410.0,3741.0,4064.0,0.0,0.0,0.0,58315.0,3239.722222222222,0.0,50.0,33.33333333333333,50.0,33.33333333333333,0.0,25.0,20.0,63.33333333333333,-42.857142857142854,-25.0,-18.80952380952381,9.70674486803519,8.63405506549051,-100.0,0.0,0.0
Latvia,10467.0,14234.0,21606.0,22217.0,7515.0,7970.0,13234.0,10665.0,10636.0,12452.0,13765.0,16359.0,16698.0,16878.0,16974.0,0.0,0.0,0.0,211670.0,11759.444444444445,35.989299703831094,51.79148517633835,2.8279181708784598,-66.17455101948958,6.05455755156354,66.04767879548307,-19.41212029620674,-0.2719174871073605,17.07408800300865,10.544490844844203,18.844896476571012,2.072253805244819,1.0779734099892202,0.5687877710629221,-100.0,0.0,0.0
Lebanon,15000.0,15000.0,20000.0,33000.0,32000.0,33000.0,31000.0,35500.0,35500.0,38300.0,38700.0,35600.0,37221.0,33012.0,22086.0,0.0,0.0,0.0,454919.0,25273.277777777777,0.0,33.33333333333333,65.0,-3.0303030303030303,3.125,-6.0606060606060606,14.516129032258066,0.0,7.887323943661972,1.0443864229765014,-8.010335917312661,4.5533707865168545,-11.308132505843476,-33.097055616139585,-100.0,0.0,0.0
Liberia,300.0,200.0,300.0,300.0,200.0,300.0,200.0,210.0,210.0,200.0,200.0,300.0,224.0,80.0,68.0,0.0,0.0,0.0,3292.0,182.88888888888889,-33.33333333333333,50.0,0.0,-33.33333333333333,50.0,-33.33333333333333,5.0,0.0,-4.761904761904762,0.0,50.0,-25.333333333333336,-64.28571428571429,-15.0,-100.0,0.0,0.0
Libya,35000.0,35000.0,36000.0,37000.0,37500.0,38000.0,39000.0,20000.0,30000.0,30000.0,38500.0,31600.0,11000.0,12500.0,16100.0,0.0,0.0,0.0,447200.0,24844.444444444445,0.0,2.857142857142857,2.7777777777777777,1.3513513513513513,1.3333333333333335,2.631578947368421,-48.717948717948715,50.0,0.0,28.333333333333332,-17.92207792207792,-65.18987341772153,13.636363636363635,28.799999999999997,-100.0,0.0,0.0
Lithuania,16602.0,25582.0,32771.0,19831.0,5367.0,6365.0,10980.0,12165.0,12163.0,14503.0,17085.0,20320.0,25836.0,32382.0,43109.0,0.0,0.0,0.0,295061.0,16392.277777777777,54.08986869051922,28.101790321319676,-39.486131030484266,-72.9363118350058,18.59511831563257,72.5058915946583,10.792349726775956,-0.016440608302507192,19.23867466907835,17.80321312831828,18.934738074334213,27.14566929133858,25.336739433348814,33.12642826261503,-100.0,0.0,0.0
Luxembourg,48517.0,50837.0,51332.0,52359.0,47265.0,49726.0,49881.0,50398.0,46624.0,49793.0,46473.0,50561.0,52775.0,52786.0,54938.0,0.0,0.0,0.0,754265.0,41903.61111111111,4.781829049611477,0.9737002576863308,2.0007013169173224,-9.728986420672664,5.206812652068127,0.31170816072074975,1.0364667909624907,-7.488392396523672,6.796928620452985,-6.667603880063462,8.796505497815936,4.378869088823401,0.020843202273803884,4.076838555677642,-100.0,0.0,0.0
Madagascar,930.0,1100.0,1100.0,1000.0,900.0,900.0,1100.0,1200.0,1200.0,1600.0,1200.0,800.0,1199.0,1138.0,1043.0,0.0,0.0,0.0,16410.0,911.6666666666666,18.27956989247312,0.0,-9.090909090909092,-10.0,0.0,22.22222222222222,9.090909090909092,0.0,33.33333333333333,-25.0,-33.33333333333333,49.875,-5.087572977481234,-8.347978910369068,-100.0,0.0,0.0
Malawi,930.0,1100.0,1100.0,1000.0,1000.0,1500.0,1500.0,1000.0,1000.0,1100.0,1200.0,1500.0,569.0,724.0,598.0,0.0,0.0,0.0,15821.0,878.9444444444445,18.27956989247312,0.0,-9.090909090909092,0.0,50.0,0.0,-33.33333333333333,0.0,10.0,9.090909090909092,25.0,-62.06666666666667,27.240773286467483,-17.403314917127073,-100.0,0.0,0.0
Malta,6552.0,6745.0,6240.0,5423.0,5894.0,4056.0,5428.0,5884.0,5749.0,6451.0,7121.0,7333.0,7825.0,8128.0,7621.0,0.0,0.0,0.0,96450.0,5358.333333333333,2.9456654456654454,-7.4870274277242395,-13.092948717948719,8.685229577724506,-31.18425517475399,33.82642998027613,8.400884303610907,-2.294357579877634,12.210819272917028,10.38598666873353,2.9771099564667884,6.709395881630983,3.8722044728434506,-6.237696850393701,-100.0,0.0,0.0
Mauritius,2900.0,3500.0,4000.0,4000.0,3000.0,4000.0,3000.0,7000.0,7500.0,8600.0,8000.0,8700.0,8753.0,8288.0,7722.0,0.0,0.0,0.0,88963.0,4942.388888888889,20.689655172413794,14.285714285714285,0.0,-25.0,33.33333333333333,-25.0,133.33333333333331,7.142857142857142,14.666666666666666,-6.976744186046512,8.75,0.6091954022988505,-5.312464297954987,-6.829150579150579,-100.0,0.0,0.0
Moldova,4000.0,5000.0,7000.0,11000.0,4000.0,5000.0,5500.0,5000.0,5000.0,5600.0,3700.0,4300.0,5260.0,5960.0,6406.0,0.0,0.0,0.0,82726.0,4595.888888888889,25.0,40.0,57.14285714285714,-63.63636363636363,25.0,10.0,-9.090909090909092,0.0,12.0,-33.92857142857143,16.216216216216218,22.325581395348838,13.307984790874524,7.483221476510067,-100.0,0.0,0.0
Mongolia,500.0,500.0,1000.0,3000.0,3000.0,3000.0,3000.0,2000.0,1500.0,1100.0,700.0,1300.0,5260.0,5960.0,2970.0,0.0,0.0,0.0,34790.0,1932.7777777777778,0.0,100.0,200.0,0.0,0.0,0.0,-33.33333333333333,-25.0,-26.666666666666668,-36.36363636363637,85.71428571428571,304.6153846153846,13.307984790874524,-50.167785234899334,-100.0,0.0,0.0
N. Caledonia,7397.0,7251.0,7717.0,7853.0,7246.0,7354.0,7525.0,7250.0,6272.0,6469.0,6068.0,5662.0,5921.0,5571.0,5818.0,0.0,0.0,0.0,101374.0,5631.888888888889,-1.973773151277545,6.426699765549579,1.762342879357263,-7.729530115879283,1.4904775048302512,2.3252651618166986,-3.6544850498338874,-13.489655172413793,3.1409438775510203,-6.198794249497603,-6.690837178642056,4.574355351465913,-5.911163654788043,4.433674385209119,-100.0,0.0,0.0
